id,NPRO,DPRO,TVEH,CORT,REEM,UBIC,STOC,PCUR,PEND,DIFE,FUEN,FUSA,ZDOC,BPCL,PDUM,PDUA,BPNC,CPRO,FAM1,FAMI,NPRV,CADU,VTPR,VT00,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,VT17,VT18,VT19,VT20,VT21,VT22,VT23,VT24
1194,7700681920,SOPORTE CAJA IZQ  63,,1611,,150607,1,0,0,0,1998-09-10,1998-10-27,,13548.00,4065.85,2346.96,8806.00,,,55,11,643,0.21,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1195,7700681921,SOPORTE MOT IZQ   63,,1111,,130603,3,0,0,0,1996-07-11,1996-07-11,,14394.00,2956.29,1323.01,9356.00,,,55,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,7700681922,SOPORTE CAJA DER  63,,1151,,130103,1,0,0,0,1998-06-08,1998-10-27,,32885.00,8937.72,3651.89,16442.00,OO8,,994,11,292,0.21,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1197,7700681928,PARRILLA AV       75,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,146960.00,0.00,0.00,95524.00,,,338,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,7700682041,PIÑON DE 5     41/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,107104.00,0.00,0.00,69618.00,,,79,11,649,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,7700682050,DEPOSITO LIGA     T4,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,19294.00,0.00,0.00,12541.00,,,830,11,709,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,7700682068,VARILLA CAPOT     43,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,316,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,7700682197,SPOILER TRAS CORT.43,,1111,,400102,1,0,0,0,0000-00-00,0000-00-00,,163054.00,7765.00,3475.02,105985.00,,,288,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,7700682198,ALETON LATERAL IZ 41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,27053.00,0.00,0.00,17584.00,,,288,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,7700682199,ALETON LAT DER    41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,27053.00,0.00,0.00,17584.00,,,288,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,7700682248,LAMEVIDRIO        73,,1111,,130701,2,0,0,0,0000-00-00,0000-00-00,,23328.00,4823.55,2158.65,15163.00,NV2,,381,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,7700682250,LAME VIDRIO DEL.  73,,1111,,360202,1,0,0,0,1998-05-07,1998-10-09,,18613.00,4760.04,2808.24,12098.00,,,381,11,637,0.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,7700682464,GUIA              75,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,9271.00,0.00,0.00,6026.00,,,998,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,7700682544,PERILLA PALANCA   63,,1111,,100906,1,0,0,0,1998-04-21,1998-07-07,,35007.00,10053.29,4288.27,22755.00,GG8,,77,11,649,0.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1208,7700682685,TRIGUETE ASIENTO T53,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,17186.00,0.00,0.00,11171.00,,,997,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,7700682899,TAPONES TUERCA    T4,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1246.00,0.00,0.00,810.00,,,994,11,142,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,7700682900,TUERCA RUEDA      T4,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,4764.00,0.00,0.00,3097.00,,,170,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,7700683131,TOPE PLAT.PARACH. 43,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3388.00,0.00,0.00,2202.00,,,996,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,7700683132,TOPE PLAT.PARACH. 43,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2385.00,0.00,0.00,1550.00,,,341,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,7700683146,TAPON RADIADOR 41/63,,1111,,70506,1,0,0,0,1998-09-10,1998-09-30,,2268.00,413.62,231.10,1474.00,,,36,11,166,3.21,0,0,0,9,3,11,0,2,12,0,0,0,0,0,14,4,1,6,6,4,0,4,1,0,0
1214,7700683290,RESORTE DE EMBRAG.41,,1111,,130705,2,0,0,0,0000-00-00,0000-00-00,,4428.00,591.60,264.76,2878.00,NV2,,73,11,268,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,7700684042,REJILLA CENTRAL   42,,1111,,150708,2,0,0,0,0000-00-00,0000-00-00,,52488.00,10850.25,4855.75,34117.00,NV2,,693,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,7700684043,REJILLA TABLERO I 42,,1111,,130302,2,0,0,0,0000-00-00,0000-00-00,,34452.00,6245.97,2795.22,22394.00,NV2,,693,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,7700684044,REJILLA TABLERO D:42,,1111,,130108,2,0,0,0,0000-00-00,0000-00-00,,34452.00,6245.97,2795.22,22394.00,NV2,,693,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,7700684058,CARTER CAJA 43/53/63,,1131,,240701,1,0,0,0,0000-00-00,0000-00-00,,318730.00,72243.79,32330.83,254984.00,,,75,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,7700684089,JUNTA FLOTANTE.73/42,,1411,,90405,1,0,0,0,1998-08-03,1998-03-09,,3572.00,957.53,405.97,2322.00,NV1,,998,11,157,0.17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1220,7700684110,ASPA VENTIL.43/53/63,,1321,,200303,1,0,0,0,1998-10-06,1998-10-06,,23445.00,5294.03,2268.94,14067.00,,,12,11,409,1.13,0,0,1,2,1,2,1,1,0,0,3,0,-2,6,0,0,4,0,3,3,1,0,1,0,0
1221,7700684268,GUAYA CTA KM      75,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,52475.00,0.00,0.00,34109.00,,,874,11,232,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,7700684354,PIÑON TAQUIMETRO  41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,21967.00,0.00,0.00,14279.00,,,87,11,661,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,7700684356,PIÑON             41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,9615.00,0.00,0.00,6250.00,,,80,11,649,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,7700684488,TEMPORIZADOR      19,,1011,,,0,0,0,0,0000-00-00,0000-00-00,,52510.00,0.00,0.00,34131.00,,,661,11,568,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,7700684504,CREMALLERA VOLANTE73,,1111,,90402,1,0,0,0,1997-12-18,1997-10-31,,79079.00,20471.40,11792.28,51401.00,GG8,,29,11,469,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1226,7700684505,TUERCA EJE        21,,1111,,50302,12,0,0,0,1998-03-03,1997-12-16,,7723.00,2169.11,947.25,5020.00,GG8,,87,11,253,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8,0,0,0,0,0,0,0,0,0
1227,7700684653,COCUYO LATER.I.D. SP,,1521,,30405,2,0,0,0,0000-00-00,0000-00-00,,14041.00,0.00,0.00,8425.00,,,646,11,553,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,7700684862,COMPUERTA LAT/MARR63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,997,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,7700685063,LIMITADOR FRENO   T4,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,107472.00,0.00,0.00,69857.00,,,822,11,709,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,7700685159,BASE PALANCA      41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,13492.00,0.00,0.00,8770.00,,,993,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,7700685183,VARILLA PAL/CAMBIO63,,1111,,150708,1,0,0,0,1997-05-19,1997-05-19,,70003.00,7388.40,0.00,45502.00,NV1,,167,11,661,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1232,7700685471,SOPORTE ALT       73,,1111,,120503,2,0,0,0,0000-00-00,0000-00-00,,19764.00,3316.40,1484.17,12847.00,NV2,,653,11,274,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,7700685542,CABLE BOBINA      63,,1121,,30203,8,0,0,0,1998-06-08,1998-04-16,,9033.00,2138.84,830.89,5420.00,,,623,11,,0.25,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1234,7700685546,PLATINA PARACH.DEL43,,1111,,320302,1,0,0,0,1998-06-10,1998-06-15,,25490.00,6535.04,2906.42,16568.00,NV1,,341,11,622,0.38,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,2,1,0,0,0
1235,7700685547,PLATINA PARACH.TR.43,,1111,,500101,2,0,0,0,1998-09-10,1998-09-22,,8208.00,7671.53,4428.30,5335.00,NV2,,996,11,622,0.25,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1236,7700685608,ALFOMB MALET (B10)42,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,108743.00,0.00,0.00,70683.00,,,376,11,634,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,7700685633,CORREA ALTENAD TL 72,,1441,,220501,10,0,0,0,1997-08-22,1997-07-09,,5508.00,2139.25,957.37,3305.00,OO8,,503,13,151,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0,0
1238,7700685674,MANILLA ELEVA VID 41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,19992.00,0.00,0.00,12995.00,,,310,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,7700685833,CHAVETA PIÑON  41/21,,1111,,30905,28,0,0,0,1998-08-03,1998-09-30,,7474.00,1483.54,643.43,4858.00,,,83,11,259,4.08,0,0,0,1,5,1,0,7,4,17,0,0,0,0,10,1,20,1,7,9,0,3,12,0,0
1240,7700685863,OBTURADOR MANILLA 73,,1111,,20206,1,0,0,0,1997-11-24,1998-01-27,,2257.00,594.11,184.34,1467.00,SS8,,461,11,637,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,7700685864,OBTURADOR MANILLA 73,,1111,,10606,1,0,0,0,1997-11-24,1998-01-27,,2746.00,718.92,223.06,1785.00,SS8,,461,11,637,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,7700685950,TUBO BAJANTE      41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,20887.00,0.00,0.00,13577.00,,,35,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,7700685994,ARBOL LEVA        B5,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,238573.00,0.00,0.00,190858.00,,,13,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,7700686239,EXTENSION         63,,1111,,130405,2,0,0,0,1998-10-31,1997-08-28,,73440.00,16689.70,7469.04,47736.00,NV2,,991,11,373,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,7700686251,RESONADOR         63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,52936.00,0.00,0.00,34408.00,,,34,13,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,7700686307,SOPORTE RADIADOR  73,,1111,,100303,1,0,0,0,1998-10-20,1998-10-20,,3495.00,952.84,229.23,2272.00,,,36,11,637,0.29,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
1247,7700686429,MEDIO FALDON   73/42,,1111,,500401,4,0,0,0,0000-00-00,0000-00-00,,12312.00,2824.69,1264.12,8003.00,NV2,,234,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,7700686449,SOPORTE ESCAPE    73,,1121,,10404,13,0,0,0,1997-05-07,1998-01-16,,7476.00,1405.29,628.90,4486.00,GG8,,42,11,637,0.29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0
1249,7700686465,ARBOL DE LEVAS    47,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,228274.00,0.00,0.00,148378.00,,,13,11,460,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,7700686473,ARBOL DE LEVAS 50/73,,1111,,70109,1,0,0,0,0000-00-00,0000-00-00,,267805.00,39810.98,17816.37,174073.00,,,13,11,460,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,7700686524,MICA LATER.PARAF. 22,,1521,,70806,2,0,0,0,1998-07-07,1998-09-30,,16200.00,9783.82,3813.39,9720.00,,,646,11,553,0.88,0,0,0,2,0,0,1,0,2,0,3,0,0,0,0,0,3,0,0,1,2,0,2,5,0
1252,7700686652,FARO DELANT DCHO  50,,1521,,570202,1,0,0,0,1998-04-21,1996-12-07,,129600.00,31257.63,13333.06,77760.00,SS8,,632,11,541,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1253,7700686653,FARO DEL IZQ      50,,1521,,,0,0,0,0,0000-00-00,0000-00-00,,117961.00,0.00,0.00,70777.00,,,632,11,541,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,7700686654,FARO DELANTERO DER51,,1521,,,0,0,0,0,0000-00-00,0000-00-00,,153595.00,0.00,0.00,92157.00,,,632,11,541,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,7700686655,FARO DELANTERO IZQ51,,1521,,,0,0,0,0,0000-00-00,0000-00-00,,149123.00,0.00,0.00,89474.00,,,632,11,541,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,7700686719,OBTURADOR         63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3543.00,0.00,0.00,2303.00,,,978,11,130,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,7700686864,PISTON FRENO 2    B5,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,32051.00,0.00,0.00,25641.00,,,572,11,652,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,7700686865,PISTON FRENO      B5,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,26979.00,0.00,0.00,21583.00,,,572,11,652,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,7700686912,TUERCA RING       73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,9452.00,0.00,0.00,6144.00,,,170,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,7700687111,FLOTANTE GASOLINA 63,,1111,,150103,1,0,0,0,1997-09-04,1998-03-27,,54216.00,12328.10,5517.12,35240.00,NV2,,690,11,361,0.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0
1261,7700687265,RESORTE           41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,636.00,0.00,0.00,413.00,,,171,11,268,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,7700687360,EMBLEMA PARRILLA  41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,7233.00,0.00,0.00,4701.00,,,345,11,346,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,7700687428,OBTURADOR         73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,9375.00,0.00,0.00,6094.00,,,996,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,7700687433,CARDAN DIRECCION  73,,1151,,10606,1,0,0,0,1997-11-05,1997-08-21,,21436.00,5027.45,3687.02,10718.00,OO8,,569,11,685,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1265,7700687444,EMBLEMA R.18   41/43,,1111,,120406,5,0,0,0,0000-00-00,0000-00-00,,10152.00,2326.49,1041.16,6599.00,NV2,,345,11,346,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,7700687564,ALTERNADOR        63,63,1371,,14-0902,2,0,0,0,1996-04-01,1996-04-01,,447131.00,79266.03,35473.45,134139.00,OO8,,611,11,523,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,7700687710,BOMBA DE AGUA     96,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,230702.00,0.00,0.00,149956.00,,,505,11,379,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,7700687932,PANEL TRASERO     26,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,373,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,7700687955,JGO.CABLES BUJIAS 63,,1121,,210701,4,0,0,0,1998-07-07,1998-08-19,(4 CABLES),31735.00,8062.52,3411.36,19041.00,,,623,11,610,0.58,0,0,0,0,2,0,0,2,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1
1270,7700687956,CABLE DE BOBINA   63,,1121,,130401,7,0,0,0,1998-08-03,1998-05-18,,14246.00,3604.94,1525.72,8548.00,,,623,11,610,0.42,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,7700688087,SELECTOR VELOC.   41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,28943.00,0.00,0.00,18813.00,,,993,11,993,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,7700688188,PLATINA PARABRISA 96,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,7926.00,0.00,0.00,5152.00,,,346,11,679,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,7700688497,SOPORTE PARACHOQUE51,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3554.00,0.00,0.00,2310.00,,,285,11,622,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,7700688654,ARANDELA       73/21,,1111,,150906,2,0,0,0,0000-00-00,0000-00-00,,3564.00,770.65,344.88,2317.00,NV2,,859,11,262,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,7700689713,BUJE PALANCA CAMB 41,,1111,,60405,13,0,0,0,1998-08-03,1998-08-11,,6290.00,1614.09,674.12,4088.00,,,978,11,637,1.13,0,0,0,0,6,0,2,0,4,4,1,0,2,0,2,0,2,0,0,0,1,0,3,0,0
1276,7700689733,GUIA EJE SEGURO   63,,1111,,60505,1,0,0,1,1998-07-03,1998-10-20,,1642.00,350.08,195.02,1067.00,,,749,11,130,5.21,0,0,1,10,6,2,2,6,2,12,3,9,0,2,11,4,7,0,14,7,10,1,8,0,8
1277,7700689803,EJE PIÑON CTA KMS 51,,1111,,40305,3,0,0,0,1998-06-08,1998-10-28,,14018.00,3180.30,1328.78,9112.00,,,993,11,649,0.38,0,0,1,0,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
1278,7700689839,OBTURADOR         73,,1111,,130605,2,0,0,0,1998-10-31,1997-10-29,,2268.00,396.27,177.34,1474.00,NV2,,978,11,130,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1279,7700689988,PIÑON             63,,1111,,110707,14,0,0,0,1998-07-07,1998-09-30,,7137.00,1426.41,578.37,4639.00,,,80,11,649,3.75,0,0,0,2,0,3,0,4,5,6,9,2,0,5,11,2,3,0,14,10,0,0,9,0,5
1280,7700690029,CORREA DIRECCION  19,,1471,,160701,4,0,0,0,0000-00-00,0000-00-00,,10319.00,1889.39,845.55,3096.00,OO8,,503,13,151,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,7700690122,TAQUETES    70/96/73,,1111,,130106,4,0,0,0,0000-00-00,0000-00-00,,19548.00,3273.94,1465.17,12706.00,NV2,,26,11,373,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,7700690374,SOPORTE PTA EJE IZ41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,297339.00,0.00,0.00,193270.00,,,117,11,685,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,7700690424,ARANDELA SEPARADO 41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,10347.00,0.00,0.00,6726.00,,,993,11,262,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,7700690636,INTERRUPTOR    63/43,,1111,,120305,3,0,0,0,0000-00-00,0000-00-00,,23004.00,4774.11,2136.53,14953.00,NV2,,688,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,7700690866,CORREA DIREC P.96/42,,1421,,190401,3,0,0,0,1998-08-03,1998-09-30,,7268.00,1621.88,785.27,4361.00,,,503,13,151,3.75,0,0,0,9,0,5,4,4,7,-1,13,3,1,1,3,0,7,9,4,6,0,6,4,0,5
1286,7700690867,CORREA COMP/ALTER 96,,1421,,130104,4,0,0,0,1998-05-07,1998-02-17,,6318.00,1515.05,529.30,3791.00,,,503,13,151,0.13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,7700691014,SOPORTE TAPA RUEDA51,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,7821.00,0.00,0.00,5084.00,,,994,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,7700691451,RETEN             63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,994,11,259,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,7700691527,GUIA CERRADURA    21,,1111,,130506,1,0,0,0,1998-08-03,1998-05-27,,1728.00,301.92,135.12,1123.00,NV2,,996,11,319,0.08,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,7700691528,BOCINA MESA ITNF  75,,1181,,40203,8,0,0,0,0000-00-00,0000-00-00,,14931.00,2059.00,921.45,2986.00,OO8,,461,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,7700691607,COLA ESCAPE       47,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,7556.00,0.00,0.00,4911.00,,,35,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,7700691721,MANGUERA RETORNO  63,,1111,,150303,1,0,0,0,0000-00-00,0000-00-00,,31933.00,5915.74,2647.44,20756.00,,,510,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,7700692067,BRIDA BARRA TORCIO41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,650.00,0.00,0.00,423.00,,,978,11,130,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,7700692072,EMBELLEC.PALANCA  73,,1111,,70405,1,0,0,0,1997-05-19,1997-05-19,,6564.00,1536.90,0.00,4267.00,,,996,11,169,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1295,7700692073,EMBELLEC.PALANCA  73,,1111,,60804,3,0,0,0,1997-08-19,1998-04-22,,17499.00,4517.30,2021.60,11374.00,,,353,11,169,0.63,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,9,0,1,0,2,0
1296,7700692074,PALANCA CAMBIO    73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,8092.00,0.00,0.00,5260.00,,,996,11,655,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
