ID;NPRO;DPRO;TVEH;ZDOC;REEM;CPRO;CORT;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;BPCL;BPNC;PDUM;PDUA;FAM1;FAMI;NPRV;CADU
8639;7705126472;MANGUERA          63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5044;3278.6;1765.4;0;0.65;547;13;0
8640;7705126478;MANGUERA DESAGUE  19;19;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;3811;2286.6;1524.4;0;0.6;996;11;148
8641;7705126703;MANGUERA FILTRO   B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;11068;7194.2;3873.8;0;0.65;974;11;148
8642;7705126894;MANGUERA TAPA VAL.B5;B5;;;;1111;7-0506;1;0;0;0;1998-06-16;1998-07-10;1718;1116.7;601.3;157.66;0.65;974;11;142
8643;7705126897;VARILLA           B5;B5;EX 7700746328;;;1111;4-0405;6;0;0;0;1998-08-03;1998-10-06;5043;3277.95;1765.05;461.45;0.65;974;11;
8644;7705126914;MANGUERA PURIF.   BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5044;3278.6;1765.4;0;0.65;547;11;148
8645;7705126953;MANGUERA TAPA VAL.B5;B5;;;;1111;5-0606;2;0;0;0;1998-08-03;1998-08-03;12102;7866.3;4235.7;1375.5;0.65;510;11;142
8646;7705126985;MANGUERA CARBURAD.BY;BY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12673;8237.45;4435.55;0;0.65;975;11;148
8647;7706061040;ARANDELA          21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;465;11;262
8648;7711072305;FA.G002.501 .E.6. TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8649;7711072568;PR 1018 DER IMP   43;43;EX 7711081049;;;1901;12-0504;2;0;0;0;1998-07-03;1998-09-30;28928;28928;0;1278.7;1;980;11;
8650;7711072726;MR ORG BV-HA  E   TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8651;7711073471;MANUAL TECNICO    TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8652;7711073489;MANUAL TECNICO    TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8653;7711073721;MANUAL TEC MR-243 11;11;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8654;7711073825;TM CARR RELIUR;;;;;1901;12-0702;6;0;0;0;1998-10-31;1997-08-22;7318;7318;0;1767.88;1;0;11;
8655;7711074018;TM CARR  TRAF  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8656;7711074117;M.R. CAJA 352.385;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8657;7711074282;MR 212 MECA A;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8658;7711074875;MANUAL TECNICO    TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8659;7711075284;M.R.MOTOR Z (V-6).;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8660;7711075344;FAS.L001.501.E 8. TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8661;7711075476;TM MECA CARPETA  R21;R21;;;;1901;12-0701;15;0;0;0;1998-10-31;1998-05-11;7321;7321;0;1778.89;1;927;11;187
8662;7711075504;MANUAL TECNICO    TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8663;7711075762;TABLA CODG ORGAN  PR;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8664;7711075925;M.AYUDA MEMORIA   PR;;AYUDA MEMORIA   P;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8665;7711075981;REGLETA CAJA   75/63;63;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8666;7711076002;PR 1030 DER IMP   75;75;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8667;7711076201;MICROFICHA;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;990;11;112
8668;7711077014;CARTA VALORES;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8669;7711077031;T.M. MECANICA  41/43;43;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8670;7711077043;T.M. MECANICA     63;63;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8671;7711077092;M.R.CAJA AUT.4141;41;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8672;7711077187;MR ORG TYP GVJB E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;9999
8673;7711077269;M.R. MOTOR C ( E );;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8674;7711077483;MIC.FIC.P.R.1080  63;63;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;990;11;112
8675;7711077519;P.R. 830          TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8676;7711077821;NT 1090 9/11;11;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;990;11;187
8677;7711078444;MIC.FIC.P.R.1118  43;43;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;990;11;112
8678;7711078445;P.R. 1119/4;T4;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8679;7711078446;MIC.FIC.P.R.1119  53;53;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;990;11;112
8680;7711078459;P.R.1115 MICROFICHA;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8681;7711078465;MANUAL TECNICO;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8682;7711078466;MANUAL TECNICO;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8683;7711078476;MANUAL TECNICO;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8684;7711078939;FAS.Q003.501.E.8  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8685;7711079610;PR 1125 DERN IMP  96;96;;;;1901;;1;0;0;0;1997-06-10;1997-06-10;28904;28904;0;0;1;930;11;187
8686;7711079683;MANUAL;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8687;7711079782;FOLLETO;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8688;7711079819;MANUAL PER.292.   21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8689;7711080943;NT 8024 CONNECT.E.TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8690;7711081049;PR.1118.DERN.IMP. 43;43;;7711072568;;1901;5-0106;1;0;0;0;1997-06-10;1997-06-10;28904;28904;0;0;1;930;11;187
8691;7711081051;PR 1119 DERN IMP  43;43;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8692;7711081876;NT 8032 SC R9 E;;;;;1901;12-0707;1;0;0;0;1980-01-01;1980-01-01;19127;19127;0;4628.82;1;0;11;
8693;7711082884;CATALOGO         R21;R21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;190
8694;7711082946;MR.ORG BV UN E.  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8695;7711083070;CLASS MR 257 R-5 M;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8696;7711083374;MR.501.Y001.E     TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8697;7711084092;MANUAL REPARAC    19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8698;7711084093;CARPETA MAN CARROC19;19;;;;1901;12-0803;1;0;0;2;1998-10-14;1998-10-27;8554;8554;0;755.16;1;927;11;
8699;7711084139;MR 242 MEC 9/11 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8700;7711084345;FASCO MP 257 R5 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8701;7711084365;FASCO MR 257 R5 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8702;7711084372;FAS O6 MR 257 R5 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8703;7711084379;EAS 8 MR 257 R5  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8704;7711084470;FASC 2 MR 293     19;19;;;;1901;5-0409;1;0;0;1;1998-10-14;1998-10-27;9623;9623;0;682.25;1;0;11;
8705;7711084477;FASC 3 MR 293     19;19;;;;1901;12-0904;1;0;0;0;1998-07-03;1998-09-30;9582;9582;0;2315.48;1;0;11;
8706;7711084526;M-R -INJ.R (E);;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8707;7711084601;FAS 4 (MR294)     19;19;;;;1901;12-0804;1;0;0;1;1998-10-14;1998-10-27;11286;11286;0;799.06;1;927;11;
8708;7711084615;FASC 6 (MR294)    19;19;;;;1901;5-0309;1;0;0;1;1998-10-14;1998-10-27;7960;7960;0;566.19;1;927;11;
8709;7711084622;FASC 7 (MR294)    19;19;;;;1901;12-0807;1;0;0;0;1998-10-14;1998-10-27;7960;7960;0;566.19;1;927;11;
8710;7711084629;FASC 9 (MR294)    19;19;;;;1901;12-0704;1;0;0;3;1997-07-22;1998-04-07;9623;9623;0;1935.96;1;927;11;
8711;7711084735;MANUAL DE MOTOR E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8712;7711085535;TM MECA. 42;42;;;;1901;12-0704;8;0;0;0;1997-10-14;1998-05-11;8910;8910;0;1724.76;1;927;11;
8713;7711085547;TM MECA. 11;11;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8714;7711085692;1 BV NG E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;99
8715;7711086116;MR 222   RELIURE;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8716;7711086117;MR 223  RELIURE M;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8717;7711086541;FAS04 MR 223 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8718;7711086549;FAS05 MR 223;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8719;7711086557;FAS06 MR 223 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8720;7711086565;FASCO  MR   222 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8721;7711086573;FASC1 MR    222 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8722;7711086581;FAS02  MR  222   E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8723;7711086589;FASC3(MR222)TRA E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8724;7711086605;FAS06  MR  222  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8725;7711086613;FAS08   MR  222  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8726;7711086750;PR 1142 9 IMP;;;;;1901;12-0708;4;0;0;0;1998-07-03;1998-09-30;28550;28550;0;1278.7;1;0;11;
8727;7711086891;FASC6 MR291 E     21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8728;7711087156;PR 1115-8- IMP    73;73;;;;1901;;1;0;0;5;1997-06-10;1997-06-10;28904;28904;0;0;1;930;11;187
8729;7711087222;FAS8 (MR291)   E  21;21;;;;1901;12-0807;3;0;0;0;1980-01-01;1980-01-01;9582;9582;0;2315.48;1;930;11;187
8730;7711087316;RELIURE MR292 MUL 21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8731;7711087544;CODE IT IMAGES  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8732;7711087552;FASO (MR291)  E   21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8733;7711087560;FAS1 (MR291)   E  21;21;;;;1901;12-0908;3;0;0;0;1980-01-01;1980-01-01;10787;10787;0;2608.69;1;930;11;187
8734;7711087572;FASC  B48   E     21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8735;7711087675;FAS5 (MR292)   E  21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8736;7711087691;FAS7 (MR292)  E   21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8737;7711087699;FAS4 (MR292)   E  21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8738;7711087789;FAS4 (MR292)  E   21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8739;7711088093;REL MR295        B5;B5;;;;1901;12-0603;3;0;0;0;1980-01-01;1980-01-01;9012;9012;0;2188.28;1;0;11;187
8740;7711088094;REL  MR296 MULT;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8741;7711088105;FASC.CARBUR.S E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;99
8742;7711088147;FAS CARB (W)  E   TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8743;7711088277;FAS.T.A.M.E       TT;TT;;;;1901;8-0309;1;0;0;0;1980-01-01;1980-01-01;8185;8185;0;1977;1;930;11;
8744;7711088416;T.M.CARROCERIA    19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8745;7711088591;FASC MR295        B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8746;7711088599;FAS 1  MR 295     B5;B5;;;;1901;8-0709;2;0;0;0;1998-10-31;1997-10-14;9611;9611;0;2315.48;1;0;11;187
8747;7711088607;FAS 2 MR295       B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8748;7711088616;FAS 3 MR295       B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8749;7711088624;FAS6  MR295       B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8750;7711088632;FAS8(MR295)CLIO.E B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8751;7711088739;FAS MOT F E  E;;;;;1901;6-0909;1;0;0;1;1998-10-14;1998-10-27;9623;9623;0;682.25;1;927;11;190
8752;7711088748;FAS2 (MR291)  E   21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8753;7711088831;FASC 16SOUP       19;19;;;;1901;12-0808;1;0;0;2;1998-07-03;1998-07-03;9623;9623;0;1935.96;1;927;11;
8754;7711088847;FAS 4 MR296       B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8755;7711088855;FAS5 MR296        B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8756;7711088863;FAS6  MR296       B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8757;7711088871;FAS 7 MR296       B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8758;7711090386;FAS R19 16SOUP E;;;;;1901;3-0609;4;0;0;0;1980-01-01;1980-01-01;8185;8185;0;1977;1;0;11;
8759;7711090394;FASC CARBUR Z  E  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8760;7711090613;PR 200  -12- E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;187
8761;7711090623;FAS3 (MR291)  E   21;21;;;;1901;12-0907;3;0;0;0;1980-01-01;1980-01-01;12671;12671;0;3072.22;1;930;11;187
8762;7711090958;TM CARR R21;;;;;1901;12-0507;4;0;0;0;1998-10-31;1998-05-11;7247;7247;0;1724.76;1;0;11;
8763;7711091460;FAS MOT ENERGY  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8764;7711091619;NT 8068 SC. R21 E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;99
8765;7711091768;CATALAGO AIRE    R21;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8766;7711091966;TM MECA           21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8767;0771109205;FAS3 ME305        TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8768;7711092170;N.T.1662 R/19     19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8769;7711092212;TM MES ELECTRIC   19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8770;7711092530;FAS A.B.C. R19 E;;;;;1901;12-0903;2;0;0;0;1998-07-03;1998-09-30;8185;8185;0;1977;1;0;11;
8771;7711092810;FAS BV NE/NL/NO E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8772;7711092956;FAS6(MR295)CLIO.E B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8773;7711093316;TM CARR R 5  E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8774;7711093706;PR.1177=7=7=IMP.  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8775;7711093708;PR 1159/8 EXP.IMP TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8776;7711093742;PR 1204_1_IMP.    TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8777;7711093885;RELIURE TA A      TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8778;7711093924;FASC.BV_JB E      TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8779;7711094617;PR 1074/11 TRAF.  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8780;7711094650;FAS(DIAGE)TA A E  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8781;7711094657;FAS(GENE)TA A E   TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8782;7711094664;FAS(DIAG2)A E     TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8783;7711094833;TM MECA           19;19;;;;1901;12-0503;1;0;0;0;1997-06-27;1997-06-27;0;0;0;0;;927;11;
8784;7711094947;TM MECA CLIO E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;99
8785;7711095076;NT1830 R19{PH2} E;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8786;7711095169;AGENDA BOUT. TT;TT;;;;1201;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
8787;7711095187;FAS0 MER305       TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;7960;7960;0;0;1;927;11;
8788;7711095193;FASI MR305        TW;TW;;;;1901;12-0503;9;0;0;0;1998-07-03;1998-09-30;11286;11286;0;2267.42;1;927;11;
8789;7711095199;FAS2 ME305        TW;TW;;;;1901;12-0707;9;0;0;0;1998-07-03;1998-09-30;9623;9623;0;1935.96;1;927;11;
8790;7711095205;FAS3 MR305        TW;TW;;;;1901;12-0604;10;0;0;0;1998-07-03;1998-09-30;11286;11286;0;2267.42;1;927;11;
8791;7711095211;FAS6 ME305        TW;TW;;;;1901;12-0807;10;0;0;0;1998-07-03;1998-09-30;7960;7960;0;1606.62;1;927;11;
8792;7711095217;FAS8 ME305        TW;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8793;7711095223;FAS4 MR306;;;;;1901;12-0108;11;0;0;0;1998-07-03;1998-09-30;11286;11286;0;2267.42;1;927;11;
8794;7711095229;FAS5 ME306        TW;TW;;;;1901;12-0804;12;0;0;0;1998-07-03;1998-09-30;9623;9623;0;1935.96;1;927;11;
8795;7711095235;FAS7 MR306        TW;TW;;;;1901;12-0507;10;0;0;0;1998-07-03;1998-09-30;7960;7960;0;1606.62;1;927;11;
8796;7711095396;REL {MR305} TWING M;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8797;7711095412;PR 1210/6 R19 IMP;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;187
8798;7711095414;PR 1212/6 R19 IMP;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8799;7711095416;PR.1213/5 IMP.    19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8800;7711095422;PR.1230/5 IMP.    T4;T4;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8801;7711095430;PR.1262/4 CLIO    B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8802;7711095434;PR.1159/9 EXP.IMP.TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8803;7711095440;PR 1172           21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8804;7711095443;PR 1176 5/1/1/MIC TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8805;7711095448;PR 1177-8- IMP M  21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8806;7711095487;CARPETA MAN CARROCERIA;TW;;;;1901;12-0401;11;0;0;0;1998-07-03;1998-09-30;10573;10573;0;2142.86;1;0;11;
8807;7711095523;FAS6(MR293)E      19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8808;7711095913;TM.CAR.TWINGO E.  TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8809;7711096015;PR 698-28-IMP     TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8810;7711096230;NT 8081 SC        TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8811;7711096455;NT 8082 SC E      19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;19831;19831;0;0;1;930;11;187
8812;7711096623;CATALAGO F3P      B5;B5;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8813;7711096753;MR 601 TWINGO;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8814;7711097389;TM CARR           19;19;;;;1901;11-0109;1;0;0;4;1997-07-22;1997-11-13;7484;7484;0;1524.28;1;927;11;
8815;7711097565;TM.MECA.TWINGO E  TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8816;7711097711;FAS AIR BAG E     19;19;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8817;7711097989;TM MECA           19;19;;;;1901;6-0609;6;0;0;0;1998-07-03;1998-09-30;7484;7484;0;1724.76;1;927;11;
8818;7711098363;PR 1204/2 TW. IMP TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8819;7711098483;PR 2000-15-E      TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;187
8820;7711098798;FAS.COND.AIR.E.   TW;TW;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8821;7711099432;PR 1260 /4 CL IMP TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;927;11;
8822;7711130000;PLATO PRESION  96/BB;BB;;;NV1;1321;19-0301;1;0;0;0;1997-06-03;1997-09-15;61771;37062.6;24708.4;0;0.6;562;11;655
8823;7711130002;KIT EMBRAGUE   73/FS;FS;;;;1321;17-0501;7;0;0;0;1998-07-07;1998-09-30;104178;62506.8;41671.2;10382.14;0.6;565;11;655
8824;7711130003;KIT EMBRAGUE   50/96;96;;7701469026;;1321;20-0304;1;0;0;0;1996-07-11;1996-07-11;106910;64146;42764;0;0.6;565;11;
8825;7711130005;MICA STOP TRAS.I. 19;19;;7711130023;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;0;11;
8826;7711130008;PASTILLA FRENO 43/63;63;;7711130034;;1521;;0;0;0;0;1980-01-01;1980-01-01;62271;37362.6;24908.4;0;0.6;803;13;703
8827;7711130009;JGO ANILLOS       B5;B5;;;;1611;11-0303;8;0;0;0;1998-04-24;1998-10-28;37377;24295.05;13081.95;3547.97;0.65;11;11;358
8828;7711130011;ANILLOS           19;19;EX 7700743802/782 MOTOR F2N;;GG8;1111;7-0407;2;0;0;0;1997-03-05;1997-12-04;46033;29921.45;16111.55;3182.47;0.65;11;11;
8829;7711130015;STOP CENTRAL      19;19;;;;1521;28-0102;3;0;0;0;1998-08-03;1998-06-11;130702;78421.2;52280.8;13709.65;0.6;633;11;553
8830;7711130021;BRAZO LPB. TRAS   BB;BB;;;;1131;10-0102;1;0;0;2;1998-10-06;1998-10-06;35942;28753.6;7188.4;6184.99;0.8;677;11;553
8831;7711130022;RACLETTE          BB;BB;;;;1111;15-0809;19;0;0;0;1998-08-03;1998-10-15;8223;5344.95;2878.05;902.74;0.65;674;11;
8832;7711130023;MICA STOP IZQUIERDO. CD/B8;CD/B8;EX 771113005 EX 7711130005;;;1521;25-0503;2;0;0;0;1998-08-03;1998-05-27;67437;40462.2;26974.8;8690.17;0.6;633;11;553
8833;7711130024;MICA STOP DER  CD/B8;B8;EX 7701036014 EX 7711130004;;;1521;24-0203;4;0;0;0;1997-12-18;1998-06-19;67776;40665.6;27110.4;13728.12;0.6;633;11;553
8834;7711130026;FILTRO GASOL.  22/19;19;EX 7700742386;;;1111;10-0902;7;0;0;0;1998-08-03;1998-10-28;19980;12987;6993;1481.43;0.65;520;11;
