ID;NPRO;DPRO;TVEH;CORT;REEM;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;ZDOC;BPCL;PDUM;PDUA;BPNC;CPRO;FAM1;FAMI;NPRV;CADU
1844;7700736511;CIGUEÃ‘AL       43/63;;1111;;0;0;0;0;0;;;;1037091;0;0;674109;;;3;11;457
1845;7700736522;OBTURADOR PAL AUT 42;;1111;;0;0;0;0;0;;;;0;0;0;0;;;978;11;169
1846;7700736610;JUNTA BOMBA AD4   19;;1111;;80104;6;0;0;0;1998-06-08;1998-10-16;;5753;147618;57346;3739;;;564;11;649
1847;7700736611;SELLO BOMBA AR4   21;;1111;;20601;19;0;0;0;1998-06-08;1998-08-04;;2571;63858;26806;1671;;;564;11;
1848;7700736612;OBTURADOR         22;;1111;;100904;17;0;0;0;1998-07-07;1998-08-04;                   *;7884;149483;64162;5125;;;993;11;130
1849;7700736647;JUNTA             19;;1121;;40205;0;0;0;0;1998-10-20;1998-10-20;;2899;72898;17537;1739;;;508;11;157
1850;7700736739;JUNTA PALANCA     21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;649;11;637
1851;7700736742;CARBURADOR       F/4;;1131;;0;0;0;0;0;;;;331575;0;0;265260;;;500;11;361
1852;7700736886;GANCHO BIELETA    21;;1111;;0;0;0;0;0;;;;37133;0;0;24136;;;174;11;247
1853;7700736895;TAPA VALVULA      22;;1111;;0;0;0;0;0;;;;0;0;0;0;;;20;11;367
1854;7700736950;KIT CAJA AUTOM:63/42;;1111;;10701;3;0;0;0;1998-09-10;1998-08-12;;469558;13014215;75123;305213;;;572;11;649
1855;7700736952;KIT CAJA AUTOMAT. B5;;1131;;0;0;0;0;0;;;;392143;0;0;313714;;;572;11;649
1856;7700736969;CORREA TPO PL. B5/FS;;1411;;210302;26;0;0;0;1998-08-03;1998-10-28;;22439;599526;253653;14585;;;507;11;154
1857;7700736999;ESTOPERA LAT.DER. 21;;1121;;60507;12;0;0;0;1998-08-03;1998-09-30;;6696;140727;59902;4018;;;971;11;493
1858;7700737000;ESTOPERA LAT. IZQ.21;;1121;;30507;3;0;0;0;1998-03-03;1998-09-17;;6696;268583;11511;4018;;;971;11;493
1859;7700737092;CHAVETA        T4/21;;1111;;30105;48;0;0;0;1998-08-03;1998-10-26;;1935;46355;19189;1258;;;83;11;259
1860;7700737109;GUAYA CAMBIO AUT  42;;1111;;630301;1;0;0;0;1998-03-03;1998-10-06;;79073;1876475;840741;51397;SS8;;825;11;232
1861;7700737111;PIÃ‘ON VELOC.     AX4;;1111;;60204;4;0;0;0;1997-10-27;;                   *;6160;15255;6827;4004;NV2;;87;11;
1862;7700737113;GUIA PIÃ‘ON TRAS.  19;;1111;;40905;3;0;0;0;1997-12-18;1997-12-18;;2905;75263;43354;1888;GG8;;80;11;649
1863;7700737124;COLECTOR GUI75/63/21;;1111;7700110147;30906;0;0;0;0;1998-08-18;1998-08-18;;2160;40754;1722;1404;;;508;11;373
1864;7700737125;CAJA DE MARIPOSA. 22;;1131;;530701;2;0;0;0;;;;166968;4208953;1883607;133574;NV2;;559;11;361
1865;7700737141;AMORTIGUAD.PULSAC.22;22;1011;;120404;2;0;0;0;;;;85040;978881;438073;55276;NV2;;991;13;376
1866;7700737192;MANGUERA          21;;1111;;120601;3;0;0;0;1998-03-23;1998-01-28;;10206;273575;242699;6634;SS8;;549;13;148
1867;7700737193;MANGUERA          21;;1121;;240603;19;0;0;0;1998-08-03;1998-09-30;;12165;297062;140617;7299;;;549;13;148
1868;7700737198;MANGUERA          21;;1111;;90608;14;0;0;0;1998-07-03;1998-09-30;;23220;527042;184127;15093;;;549;13;148
1869;7700737244;RETEN CAJA        73;;1111;;70906;28;0;0;0;1998-07-03;1998-09-30;;2056;56727;24542;1336;;;993;11;649
1870;7700737278;TUBERIA           21;;1111;;0;0;0;0;0;;;;93552;0;0;60809;;;510;11;148
1871;7700737414;JUNTA TAPA EJE    21;;1411;;0;0;0;0;0;;;;0;0;0;0;;;487;11;157
1872;7700737457;BUJIAS EYQUEN     SP;;1111;;0;0;0;0;0;;;;2447;0;0;1591;;;601;13;688
1873;7700737503;TORRE FIJA        73;;1111;;0;0;0;0;0;;;;316814;0;0;205929;;;65;11;652
1874;7700737507;NIPLE             21;;1111;;0;0;0;0;0;;;;47686;0;0;30996;;;994;11;253
1875;7700737571;SONDA TEMPER.  19/FS;;1421;;10206;0;0;0;2;1998-08-03;1998-09-30;;25420;708617;309136;15252;;;96;11;444
1876;7700737583;SELLO PURIFICADOR B5;;1411;;0;0;0;0;0;;;;1972;0;0;1282;;;991;11;205
1877;7700737612;BUJIA          B5/FS;;1111;;50607;0;0;0;102;1998-08-03;1998-09-30;EX 7700856910;2149;45033;20453;1397;;;601;13;688
1878;7700737732;MANGUERA CARBURAD 21;;1111;;130707;4;0;0;0;;;;23436;534859;239362;15233;NV2;;510;11;142
1879;7700737935;CARCAZA FILTRO    21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;513;11;424
1880;7700737994;FILTRO EXM        22;;1111;;50306;2;0;0;0;1998-08-03;1998-08-21;                   *;1498;39853;1686;974;;;993;11;424
1881;7700738021;TUBO ALIMENT.     22;;1111;;110506;3;0;0;0;1998-08-03;1998-08-04;;12370;304548;132386;8040;;;187;11;148
1882;7700738023;CONTACTO RETROCES 21;;1111;;20108;3;0;0;0;1998-07-07;1998-09-10;;74352;1990968;814401;48329;;;993;11;652
1883;7700738084;GRAPA GUAYA       22;;1111;;0;0;0;0;0;;;;1124;0;0;731;;;993;11;247
1884;7700738091;TREN DE MARCHA    21;;1111;;0;0;0;0;0;;;;425413;0;0;276518;;;993;11;661
1885;7700738110;TAPA TERMOSTATO   B5;;1111;;30807;3;0;0;0;;;;5895;106615;47713;3832;GG8;;51;11;478
1886;7700738229;MANGUERA CARBURAD.21;;1111;;150102;2;0;0;0;1998-08-03;1998-05-13;;12609;33795;143282;8196;;;547;11;142
1887;7700738236;BIELETA CARB      21;;1111;;40906;1;0;0;0;1998-08-03;1998-08-04;;6411;152995;64516;4167;;;173;11;361
1888;7700738438;SOPORTE EJE BALC. B5;;1411;;0;0;0;0;0;;;;4507;0;0;2930;;;991;11;157
1889;7700738707;VOLANTE DE MOTOR..CD;;1111;;570403;1;0;0;0;1998-07-07;1998-04-21;;248537;6545691;2745026;161549;;;29;11;472
1890;7700738783;CORREA ALTERNADOR 19;;1191;;210903;5;0;0;0;;1998-01-26;;20647;441638;197644;7226;OO8;;0;11;
1891;7700738819;CONVERTIDOR CAJA  19;;1141;;290303;3;0;0;0;1997-01-08;1997-01-08;;452106;1649992;738411;271264;OO8;;572;11;652
1892;7700738986;TORNILLO DE CAMAR.B5;;1111;;0;0;0;0;0;;;;5524;0;0;3591;;;44;11;253
1893;7700738987;TORNILLO DE CAMAR.B5;;1111;;0;0;0;0;0;;;;5524;0;0;3591;;;44;11;253
1894;7700739162;POTENCIOMETRO  41/42;;1111;;190401;6;0;0;0;1998-10-06;1998-10-28;;44087;120776;711996;28657;;;194;11;581
1895;7700739196;BOCINA CIGUEÃ‘AL   B5;;1111;;0;0;0;0;0;;;;7316;0;0;4755;;;400;11;463
1896;7700739216;SOPORTE ARBOL LEV.B5;;1111;;0;0;0;0;0;;;;7290;0;0;4738;;;53;11;373
1897;7700739225;TORNILLO EJE BAL. B5;;1111;;0;0;0;0;0;;;;2085;0;0;1355;;;463;11;253
1898;7700739335;SOPORTE CABLES    B5;;1411;;40108;2;0;0;0;1998-08-26;1998-08-26;;5355;143629;60895;3481;;;991;11;157
1899;7700739336;PIÃ‘ON ARBOL LEVAS.B5;;1111;;0;0;0;0;0;;;;36458;0;0;23698;;;24;11;469
1900;7700739367;BRIDA DE CAJA     19;;1111;;0;0;0;0;0;;;;109554;0;0;71210;;;569;11;
1901;7700739371;EJE BALANCIN      B5;;1111;;50107;1;0;0;0;1997-08-11;1997-08-11;;52253;1317104;589436;33964;;;15;11;373
1902;7700739392;JUNTA CARTER      B5;;1421;;20609;0;0;0;0;1998-09-10;1998-09-24;;32369;828315;478135;19421;NV1;;529;11;481
